symbol,action,entry,entry_time,exit_time,exit_price,exit_reason,pnl_usdt,confidence,tp1,sl,capital_after
SOL/USDT,SHORT,95.37692080000001,2024-01-12 15:00:00+00:00,2024-01-13 19:00:00+00:00,95.37692080000001,SL_HIT,130.6599,68,91.53990302584783,95.37692080000001,10130.66
SOL/USDT,SHORT,93.0033956,2024-01-19 20:00:00+00:00,2024-01-22 19:00:00+00:00,82.7255728080385,TP3_HIT,206.0105,77,89.27784465746855,93.0033956,10336.67
SOL/USDT,SHORT,83.65626540000001,2024-01-22 19:00:00+00:00,2024-01-23 17:00:00+00:00,83.65626540000001,SL_HIT,63.7217,65,80.06635134454203,83.65626540000001,10400.39
SOL/USDT,SHORT,82.5394888,2024-01-23 17:00:00+00:00,2024-01-24 00:00:00+00:00,85.25173607776529,SL_HIT,-108.435,77,78.96168522964628,85.25173607776529,10291.96
SOL/USDT,SHORT,94.13017020000001,2024-02-01 01:00:00+00:00,2024-02-01 15:00:00+00:00,97.24927249576304,SL_HIT,-107.2679,68,90.01530333898262,97.24927249576304,10184.69
SOL/USDT,LONG,114.86396819999999,2024-02-28 17:00:00+00:00,2024-02-28 18:00:00+00:00,110.48129000991538,SL_HIT,-105.5839,80,120.65394665344614,110.48129000991538,10079.11
SOL/USDT,LONG,113.3296614,2024-02-28 18:00:00+00:00,2024-02-29 08:00:00+00:00,130.85166734719283,TP3_HIT,206.8621,90,119.68687903534284,113.3296614,10285.97
SOL/USDT,LONG,131.841363,2024-02-29 08:00:00+00:00,2024-02-29 21:00:00+00:00,126.33734357715153,SL_HIT,-106.3091,65,139.1185418971313,126.33734357715153,10179.66
SOL/USDT,LONG,127.93858259999999,2024-02-29 21:00:00+00:00,2024-03-02 01:00:00+00:00,127.93858259999999,SL_HIT,64.1951,77,135.60846781433725,127.93858259999999,10243.85
SOL/USDT,LONG,139.3988742,2024-03-05 15:00:00+00:00,2024-03-05 16:00:00+00:00,134.89632715436085,SL_HIT,-106.8786,80,145.33723046085223,134.89632715436085,10136.97
SOL/USDT,LONG,133.336662,2024-03-05 16:00:00+00:00,2024-03-05 17:00:00+00:00,128.1058037861922,SL_HIT,-104.9873,78,140.24892828507706,128.1058037861922,10031.99
SOL/USDT,LONG,135.26904839999997,2024-03-05 17:00:00+00:00,2024-03-05 19:00:00+00:00,129.56417494432134,SL_HIT,-103.6501,78,142.81243340757155,129.56417494432134,9928.34
SOL/USDT,SHORT,118.3153322,2024-03-05 20:00:00+00:00,2024-03-05 23:00:00+00:00,127.07064874173689,SL_HIT,-101.1617,68,106.69680167768415,127.07064874173689,9827.18
SOL/USDT,SHORT,125.3329284,2024-03-05 23:00:00+00:00,2024-03-06 08:00:00+00:00,133.824893690086,SL_HIT,-100.3023,73,114.06880841321869,133.824893690086,9726.87
SOL/USDT,LONG,132.3424632,2024-03-06 21:00:00+00:00,2024-03-08 14:00:00+00:00,150.38376300630762,TP3_HIT,199.0158,90,138.8860956386573,132.3424632,9925.89
SOL/USDT,LONG,148.55670539999997,2024-03-08 16:00:00+00:00,2024-03-10 14:00:00+00:00,143.27462287637303,SL_HIT,-103.1672,77,155.53016949816924,143.27462287637303,9822.72
SOL/USDT,LONG,168.8497632,2024-03-14 14:00:00+00:00,2024-03-14 18:00:00+00:00,163.40383732288961,SL_HIT,-102.4909,77,176.03221690281384,163.40383732288961,9720.23
SOL/USDT,LONG,173.154624,2024-03-14 22:00:00+00:00,2024-03-15 03:00:00+00:00,173.154624,SL_HIT,60.7146,77,182.0422517408604,173.154624,9780.95
SOL/USDT,LONG,176.24724239999998,2024-03-15 03:00:00+00:00,2024-03-15 08:00:00+00:00,167.56523893371352,SL_HIT,-100.5892,90,187.74101475504864,167.56523893371352,9680.36
SOL/USDT,LONG,173.21663639999997,2024-03-15 09:00:00+00:00,2024-03-18 10:00:00+00:00,209.3670925453048,TP3_HIT,199.8675,77,186.34021547101992,173.21663639999997,9880.22
SOL/USDT,LONG,209.0598036,2024-03-18 10:00:00+00:00,2024-03-18 14:00:00+00:00,201.86023832476,SL_HIT,-102.8188,80,218.56168223365336,201.86023832476,9777.41
SOL/USDT,LONG,203.950782,2024-03-18 15:00:00+00:00,2024-03-18 17:00:00+00:00,196.61973771310895,SL_HIT,-101.5822,77,213.63034971585472,196.61973771310895,9675.82
SOL/USDT,SHORT,179.5280872,2024-03-19 09:00:00+00:00,2024-03-20 18:00:00+00:00,179.5280872,SL_HIT,61.4143,89,167.37365608938995,179.5280872,9737.24
SOL/USDT,LONG,191.758344,2024-03-21 01:00:00+00:00,2024-03-21 16:00:00+00:00,183.53662183642555,SL_HIT,-100.5518,68,202.63117088476594,183.53662183642555,9636.69
SOL/USDT,SHORT,178.379317,2024-03-21 22:00:00+00:00,2024-03-23 14:00:00+00:00,178.379317,SL_HIT,59.9624,66,169.72013692248524,178.379317,9696.65
SOL/USDT,SHORT,151.0177904,2024-04-12 18:00:00+00:00,2024-04-13 19:00:00+00:00,129.43720416508023,TP3_HIT,198.6361,65,143.1895287873019,151.0177904,9895.28
SOL/USDT,SHORT,133.68325800000002,2024-04-13 19:00:00+00:00,2024-04-13 22:00:00+00:00,133.68325800000002,SL_HIT,132.0341,65,123.64490710969618,133.68325800000002,10027.32
SOL/USDT,SHORT,140.8608222,2024-04-13 22:00:00+00:00,2024-04-14 23:00:00+00:00,151.52754147594686,SL_HIT,-102.127,90,126.70427803207089,151.52754147594686,9925.19
SOL/USDT,SHORT,139.85602319999998,2024-04-15 16:00:00+00:00,2024-04-17 04:00:00+00:00,139.85602319999998,SL_HIT,62.3897,80,131.9199998418933,139.85602319999998,9987.58
SOL/USDT,SHORT,132.06558160000003,2024-04-17 12:00:00+00:00,2024-04-17 18:00:00+00:00,136.93075708177216,SL_HIT,-103.6714,90,125.64032389097049,136.93075708177216,9883.91
SOL/USDT,SHORT,133.27433979999998,2024-04-17 20:00:00+00:00,2024-04-18 14:00:00+00:00,138.92629809772748,SL_HIT,-102.102,90,125.80060253636334,138.92629809772748,9781.81
SOL/USDT,LONG,146.33626139999998,2024-04-19 17:00:00+00:00,2024-04-19 23:00:00+00:00,141.10349204888428,SL_HIT,-101.6478,68,153.24501060148762,141.10349204888428,9680.16
SOL/USDT,SHORT,122.9893972,2024-04-30 19:00:00+00:00,2024-04-30 21:00:00+00:00,126.70544471302918,SL_HIT,-101.287,65,118.09207371596108,126.70544471302918,9578.87
SOL/USDT,SHORT,125.0659818,2024-05-01 02:00:00+00:00,2024-05-01 16:00:00+00:00,125.0659818,SL_HIT,58.8074,77,119.95972184578207,125.0659818,9637.68
SOL/USDT,LONG,138.652725,2024-05-02 11:00:00+00:00,2024-05-06 08:00:00+00:00,154.38437830460683,TP3_HIT,196.1516,68,144.35568301985703,138.652725,9833.83
SOL/USDT,SHORT,132.528489,2024-06-18 01:00:00+00:00,2024-06-18 04:00:00+00:00,137.06217983292396,SL_HIT,-102.3628,65,126.54542688943475,137.06217983292396,9731.47
SOL/USDT,SHORT,136.677659,2024-06-18 04:00:00+00:00,2024-06-18 20:00:00+00:00,136.677659,SL_HIT,60.0953,90,130.68287677700005,136.677659,9791.56
SOL/USDT,SHORT,128.5332882,2024-07-05 01:00:00+00:00,2024-07-05 10:00:00+00:00,128.5332882,SL_HIT,59.9832,80,123.41583536283828,128.5332882,9851.55
SOL/USDT,SHORT,128.5002948,2024-07-05 10:00:00+00:00,2024-07-05 14:00:00+00:00,133.58628021638742,SL_HIT,-102.0001,77,121.77895971148347,133.58628021638742,9749.55
SOL/USDT,LONG,138.247644,2024-07-08 14:00:00+00:00,2024-07-11 15:00:00+00:00,138.247644,SL_HIT,60.2492,73,144.36553497146593,138.247644,9809.8
SOL/USDT,SHORT,157.5494838,2024-08-02 14:00:00+00:00,2024-08-03 18:00:00+00:00,140.16432315431624,TP3_HIT,199.4761,67,151.2476629652059,157.5494838,10009.27
SOL/USDT,SHORT,141.56168200000002,2024-08-03 18:00:00+00:00,2024-08-04 19:00:00+00:00,141.56168200000002,SL_HIT,130.974,65,135.67560565117358,141.56168200000002,10140.25
SOL/USDT,SHORT,140.33092820000002,2024-08-04 21:00:00+00:00,2024-08-05 01:00:00+00:00,123.40225886592702,TP3_HIT,206.7667,65,134.19291231488256,140.33092820000002,10347.01
SOL/USDT,SHORT,130.948805,2024-08-05 01:00:00+00:00,2024-08-05 14:00:00+00:00,130.948805,SL_HIT,137.6113,80,122.28869652294253,130.948805,10484.62
SOL/USDT,LONG,153.265647,2024-08-07 04:00:00+00:00,2024-08-07 14:00:00+00:00,147.40900651987195,SL_HIT,-108.6875,68,161.00299130683743,147.40900651987195,10375.94
SOL/USDT,LONG,154.810956,2024-08-08 02:00:00+00:00,2024-08-09 12:00:00+00:00,154.810956,SL_HIT,64.592,68,162.37494437498364,154.810956,10440.53
SOL/USDT,SHORT,145.0469848,2024-08-12 17:00:00+00:00,2024-08-13 17:00:00+00:00,149.58081241008784,SL_HIT,-109.0815,77,139.06958345321618,149.58081241008784,10331.45
SOL/USDT,LONG,210.772146,2024-11-10 22:00:00+00:00,2024-11-12 10:00:00+00:00,210.772146,SL_HIT,63.4749,77,219.45331006150303,210.772146,10394.92
SOL/USDT,LONG,213.23263799999998,2024-11-13 22:00:00+00:00,2024-11-15 04:00:00+00:00,205.46716733440138,SL_HIT,-107.9453,90,223.48711022079814,205.46716733440138,10286.98
SOL/USDT,LONG,244.118814,2024-12-06 01:00:00+00:00,2024-12-06 09:00:00+00:00,236.20232673148854,SL_HIT,-107.3108,68,254.5602310246819,236.20232673148854,10179.67
SOL/USDT,SHORT,217.9564,2024-12-09 21:00:00+00:00,2024-12-09 23:00:00+00:00,217.9564,SL_HIT,62.5649,80,208.9402870298354,217.9564,10242.23
SOL/USDT,SHORT,216.60667,2024-12-09 23:00:00+00:00,2024-12-11 02:00:00+00:00,216.60667,SL_HIT,63.6102,80,206.3647372859295,216.60667,10305.84
SOL/USDT,SHORT,194.581076,2024-12-19 18:00:00+00:00,2024-12-21 00:00:00+00:00,194.581076,SL_HIT,134.7563,80,186.62272165762928,194.581076,10440.6
SOL/USDT,SHORT,181.373718,2024-12-21 19:00:00+00:00,2024-12-22 12:00:00+00:00,186.89598174942347,SL_HIT,-109.2067,80,174.09535766743537,186.89598174942347,10331.39
SOL/USDT,LONG,236.217234,2025-01-18 06:00:00+00:00,2025-01-18 16:00:00+00:00,262.23477930550365,TP3_HIT,210.0705,80,245.6481015656377,236.217234,10541.46
SOL/USDT,LONG,242.658522,2025-01-18 16:00:00+00:00,2025-01-19 10:00:00+00:00,285.85287116548926,TP3_HIT,217.0076,100,258.3346804238143,242.658522,10758.47
SOL/USDT,LONG,284.286846,2025-01-19 10:00:00+00:00,2025-01-19 14:00:00+00:00,270.21008262531086,SL_HIT,-110.6265,80,302.92322316625217,270.21008262531086,10647.84
SOL/USDT,LONG,270.574104,2025-01-19 14:00:00+00:00,2025-01-19 21:00:00+00:00,254.5871506627838,SL_HIT,-109.0014,77,291.7637991162882,254.5871506627838,10538.84
SOL/USDT,LONG,262.77254400000004,2025-01-20 09:00:00+00:00,2025-01-20 17:00:00+00:00,245.05632950709966,SL_HIT,-107.5768,90,286.2715606572005,245.05632950709966,10431.26
SOL/USDT,SHORT,249.860018,2025-01-20 22:00:00+00:00,2025-01-21 18:00:00+00:00,249.860018,SL_HIT,66.5456,75,231.03145697024019,249.860018,10497.81
SOL/USDT,LONG,252.610512,2025-01-22 00:00:00+00:00,2025-01-23 01:00:00+00:00,252.610512,SL_HIT,65.5724,90,265.57882404087377,252.610512,10563.38
SOL/USDT,LONG,261.272244,2025-01-24 05:00:00+00:00,2025-01-24 23:00:00+00:00,252.7967624501081,SL_HIT,-110.1927,80,272.45098339985594,252.7967624501081,10453.19
SOL/USDT,SHORT,233.473296,2025-01-27 15:00:00+00:00,2025-01-28 04:00:00+00:00,240.9834168167774,SL_HIT,-109.0814,65,223.56877757763013,240.9834168167774,10344.11
SOL/USDT,SHORT,197.55048200000002,2025-02-02 18:00:00+00:00,2025-02-02 19:00:00+00:00,203.6566541997883,SL_HIT,-108.1263,80,189.5011277336156,203.6566541997883,10235.98
SOL/USDT,SHORT,203.40931,2025-02-02 19:00:00+00:00,2025-02-02 23:00:00+00:00,203.40931,SL_HIT,63.317,80,194.29319003835732,203.40931,10299.3
SOL/USDT,SHORT,203.379316,2025-02-02 23:00:00+00:00,2025-02-03 02:00:00+00:00,174.05758273597434,TP3_HIT,211.0279,90,192.74275735853612,203.379316,10510.33
SOL/USDT,SHORT,187.732446,2025-02-03 02:00:00+00:00,2025-02-03 04:00:00+00:00,199.64034677932656,SL_HIT,-107.4231,80,171.94287096089792,199.64034677932656,10402.9
SOL/USDT,SHORT,189.73204600000003,2025-02-03 04:00:00+00:00,2025-02-03 15:00:00+00:00,202.3777479882969,SL_HIT,-106.2142,80,172.9596693489375,202.3777479882969,10296.69
SOL/USDT,SHORT,204.07917600000002,2025-02-04 07:00:00+00:00,2025-02-04 12:00:00+00:00,212.4572471455541,SL_HIT,-106.4783,90,193.00367047259454,212.4572471455541,10190.21
SOL/USDT,SHORT,205.30893,2025-02-04 22:00:00+00:00,2025-02-09 03:00:00+00:00,205.30893,SL_HIT,134.2622,90,195.18422421205017,205.30893,10324.47
SOL/USDT,SHORT,167.86642,2025-02-18 10:00:00+00:00,2025-02-18 21:00:00+00:00,167.86642,SL_HIT,63.2579,80,161.17061888737842,167.86642,10387.73
SOL/USDT,SHORT,167.4665,2025-02-18 21:00:00+00:00,2025-02-19 11:00:00+00:00,172.576149410383,SL_HIT,-108.6437,77,160.731800786156,172.576149410383,10279.09
SOL/USDT,SHORT,140.131968,2025-02-24 22:00:00+00:00,2025-02-25 11:00:00+00:00,140.131968,SL_HIT,64.0767,65,133.14877109346378,140.131968,10343.16
SOL/USDT,SHORT,141.141766,2025-02-25 11:00:00+00:00,2025-02-27 06:00:00+00:00,141.141766,SL_HIT,65.3741,77,132.32766051375904,141.141766,10408.54
SOL/USDT,SHORT,136.942606,2025-02-27 16:00:00+00:00,2025-02-28 13:00:00+00:00,136.942606,SL_HIT,136.0679,90,131.37029822079566,136.942606,10544.61
SOL/USDT,LONG,146.67933,2025-02-28 22:00:00+00:00,2025-03-01 10:00:00+00:00,142.06092240122229,SL_HIT,-110.1346,65,152.7687701317036,142.06092240122229,10434.47
SOL/USDT,LONG,174.33486000000002,2025-03-03 00:00:00+00:00,2025-03-03 06:00:00+00:00,167.21990327987078,SL_HIT,-107.9241,68,183.7401289601723,167.21990327987078,10326.55
SOL/USDT,SHORT,142.611472,2025-03-03 22:00:00+00:00,2025-03-04 14:00:00+00:00,142.611472,SL_HIT,65.6801,68,132.53967783606666,142.611472,10392.23
SOL/USDT,SHORT,136.55268400000003,2025-03-04 14:00:00+00:00,2025-03-04 18:00:00+00:00,142.76941560433048,SL_HIT,-107.118,77,128.32744586089274,142.76941560433048,10285.11
SOL/USDT,SHORT,141.961602,2025-03-05 16:00:00+00:00,2025-03-06 00:00:00+00:00,146.8142137240309,SL_HIT,-107.0635,90,135.5577150346255,146.8142137240309,10178.05
SOL/USDT,SHORT,140.531888,2025-03-07 01:00:00+00:00,2025-03-07 09:00:00+00:00,145.60473397854054,SL_HIT,-105.7279,90,133.83368802861264,145.60473397854054,10072.32
SOL/USDT,SHORT,139.282138,2025-03-07 23:00:00+00:00,2025-03-10 17:00:00+00:00,119.7690628914875,TP3_HIT,206.2286,90,132.20420468781364,139.282138,10278.55
SOL/USDT,SHORT,117.48649800000001,2025-03-10 17:00:00+00:00,2025-03-11 01:00:00+00:00,117.48649800000001,SL_HIT,63.8726,80,111.88684468719408,117.48649800000001,10342.42
SOL/USDT,SHORT,119.04618599999999,2025-03-11 01:00:00+00:00,2025-03-11 08:00:00+00:00,124.01638017957534,SL_HIT,-106.8923,90,112.47482642723287,124.01638017957534,10235.53
SOL/USDT,SHORT,122.455504,2025-03-12 03:00:00+00:00,2025-03-12 11:00:00+00:00,126.19358150667956,SL_HIT,-107.0495,90,117.52855799109392,126.19358150667956,10128.48
SOL/USDT,SHORT,123.70525400000001,2025-03-12 17:00:00+00:00,2025-03-13 09:00:00+00:00,127.46614926021357,SL_HIT,-105.9489,90,118.74846765304858,127.46614926021357,10022.53
SOL/USDT,SHORT,117.31653200000001,2025-04-02 23:00:00+00:00,2025-04-04 16:00:00+00:00,121.30482448061018,SL_HIT,-104.3527,92,112.05356735918643,121.30482448061018,9918.18
SOL/USDT,SHORT,103.17936,2025-04-07 03:00:00+00:00,2025-04-07 13:00:00+00:00,103.17936,SL_HIT,129.9649,65,98.74714016445087,103.17936,10048.14
SOL/USDT,SHORT,104.249146,2025-04-08 16:00:00+00:00,2025-04-09 08:00:00+00:00,107.98514999109366,SL_HIT,-104.4068,78,99.31646667854179,107.98514999109366,9943.73
SOL/USDT,SHORT,104.389118,2025-04-09 12:00:00+00:00,2025-04-09 16:00:00+00:00,107.82651813634644,SL_HIT,-103.665,77,99.8546424848714,107.82651813634644,9840.07
SOL/USDT,LONG,117.643524,2025-04-09 18:00:00+00:00,2025-04-10 12:00:00+00:00,113.13621554380241,SL_HIT,-101.9963,68,123.59837927493014,113.13621554380241,9738.07
SOL/USDT,SHORT,196.840624,2025-10-10 20:00:00+00:00,2025-10-10 21:00:00+00:00,202.8237633500505,SL_HIT,-101.866,65,188.95498219993266,202.8237633500505,9636.21
SOL/USDT,SHORT,190.66186,2025-10-10 21:00:00+00:00,2025-10-12 15:00:00+00:00,190.66186,SL_HIT,61.7937,65,174.4039120427946,190.66186,9698.0
SOL/USDT,SHORT,189.502092,2025-10-16 17:00:00+00:00,2025-10-19 10:00:00+00:00,189.502092,SL_HIT,126.6754,90,181.92920401788083,189.502092,9824.68
SOL/USDT,SHORT,156.9686,2025-11-04 07:00:00+00:00,2025-11-04 11:00:00+00:00,161.74063138829993,SL_HIT,-102.7711,65,150.67915814893345,161.74063138829993,9721.9
SOL/USDT,SHORT,156.07877800000003,2025-11-04 17:00:00+00:00,2025-11-05 02:00:00+00:00,156.07877800000003,SL_HIT,59.8284,67,149.52151685226175,156.07877800000003,9781.73
SOL/USDT,SHORT,156.038786,2025-11-05 02:00:00+00:00,2025-11-05 17:00:00+00:00,162.0607878443166,SL_HIT,-101.3658,77,148.08228287424453,162.0607878443166,9680.37
SOL/USDT,SHORT,138.64226599999998,2025-11-14 12:00:00+00:00,2025-11-14 15:00:00+00:00,142.85309440284456,SL_HIT,-101.2659,80,133.09254079620723,142.85309440284456,9579.1
SOL/USDT,SHORT,142.131568,2025-11-14 15:00:00+00:00,2025-11-17 09:00:00+00:00,142.131568,SL_HIT,59.0741,77,136.00328065935398,142.131568,9638.18
SOL/USDT,SHORT,127.404514,2025-11-21 07:00:00+00:00,2025-11-21 13:00:00+00:00,127.404514,SL_HIT,59.6478,80,121.65877627964986,127.404514,9697.82
SOL/USDT,SHORT,127.064582,2025-11-21 13:00:00+00:00,2025-11-23 04:00:00+00:00,131.58092237633232,SL_HIT,-100.798,80,121.10210349822358,131.58092237633232,9597.03
SOL/USDT,SHORT,103.239348,2026-01-31 17:00:00+00:00,2026-01-31 19:00:00+00:00,103.239348,SL_HIT,59.2632,65,98.71301611005259,103.239348,9656.29
SOL/USDT,SHORT,101.62967,2026-01-31 19:00:00+00:00,2026-01-31 23:00:00+00:00,105.630358204341,SL_HIT,-99.9971,65,96.34285572754536,105.630358204341,9556.29
SOL/USDT,SHORT,105.42891,2026-01-31 23:00:00+00:00,2026-02-02 15:00:00+00:00,105.42891,SL_HIT,125.7303,80,100.42326510918426,105.42891,9682.02
SOL/USDT,SHORT,98.390318,2026-02-03 22:00:00+00:00,2026-02-05 15:00:00+00:00,87.56806737875776,TP3_HIT,196.8573,90,94.467479046821,98.390318,9878.88
SOL/USDT,SHORT,84.53309,2026-02-05 15:00:00+00:00,2026-02-06 00:00:00+00:00,71.54092706346145,TP3_HIT,202.7242,65,79.8194280230769,84.53309,10081.6
SOL/USDT,SHORT,75.404916,2026-02-06 00:00:00+00:00,2026-02-06 05:00:00+00:00,80.38391954588317,SL_HIT,-102.9536,65,68.8014406054891,80.38391954588317,9978.65
SOL/USDT,SHORT,81.043788,2026-02-06 05:00:00+00:00,2026-02-06 16:00:00+00:00,85.92816439011573,SL_HIT,-102.1045,77,74.56911414651236,85.92816439011573,9876.55
SOL/USDT,SHORT,85.172962,2026-02-07 09:00:00+00:00,2026-02-07 16:00:00+00:00,87.97579345863353,SL_HIT,-102.9673,90,81.47560872182196,87.97579345863353,9773.58
